t,segment,target,sample,alarm,j0,j1,j2,j3,j4,j5,x,y,z,a,b,c,q_speed_norm_deg_s,tcp_speed_norm_mm_s,sigma_min,sigma_max,condition,manip_6d,manip_trans
18.19912,cycle1_reload_to_default,Default,176,0,24.675293,63.69873,-113.884277,21.049805,-10.085449,8.789062,292.269538,184.182627,248.34891,-159.009444,5.39502159,-36.1806446,25.1238724,37.3245423,,,,,
18.2277653,cycle1_reload_to_default,Default,177,0,24.807129,63.544922,-114.016113,21.225586,-9.558105,8.789062,292.280569,184.748283,247.697036,-158.902685,5.54236766,-36.4782056,21.1603028,30.1323934,,,,,
18.2528684,cycle1_reload_to_default,Default,178,0,24.89502,63.457031,-114.082031,21.335449,-9.18457,8.811035,292.354602,185.147735,247.398888,-158.794084,5.66249944,-36.7459856,16.5150657,20.0739955,,,,,
18.2804487,cycle1_reload_to_default,Default,179,0,25.048828,63.303223,-114.213867,21.51123,-8.679199,8.85498,292.267159,185.817168,246.735205,-158.686193,5.83698464,-36.9984303,21.5398429,34.3256482,,,,,
18.3055503,cycle1_reload_to_default,Default,180,0,25.136719,63.215332,-114.279785,21.643066,-8.327637,8.876953,292.342945,186.214043,246.44635,-158.580093,5.98271109,-37.2303535,15.9975352,19.7867362,,,,,
18.3306501,cycle1_reload_to_default,Default,181,0,25.290527,63.061523,-114.411621,21.818848,-7.77832,8.876953,292.294064,186.875963,245.805291,-158.464589,6.10407654,-37.5547803,25.113861,36.7636559,,,,,
18.3557467,cycle1_reload_to_default,Default,182,0,25.400391,62.973633,-114.477539,21.950684,-7.426758,8.898926,292.294964,187.379625,245.516063,-158.356799,6.2197582,-37.7817537,16.2148685,23.1425372,,,,,
18.3808236,cycle1_reload_to_default,Default,183,0,25.532227,62.819824,-114.609375,22.126465,-6.921387,8.898926,292.268317,187.920774,244.851089,-158.26544,6.36529284,-38.0537366,23.4130714,34.2050257,,,,,
18.4059072,cycle1_reload_to_default,Default,184,0,25.64209,62.709961,-114.697266,22.280273,-6.569824,8.920898,292.238968,188.394857,244.41515,-158.183921,6.51316624,-38.2250405,16.8952752,25.7027405,,,,,
18.4309847,cycle1_reload_to_default,Default,185,0,25.773926,62.578125,-114.785156,22.434082,-6.04248,8.964844,292.315528,188.981039,243.972367,-158.032616,6.68972895,-38.5981429,23.4615513,29.4525413,,,,,
18.4560933,cycle1_reload_to_default,Default,186,0,25.883789,62.468262,-114.873047,22.543945,-5.712891,8.964844,292.205022,189.446086,243.483857,-157.982141,6.7462478,-38.7592922,15.5561836,27.2203233,,,,,
18.4811802,cycle1_reload_to_default,Default,187,0,26.037598,62.314453,-115.026855,22.719727,-5.20752,8.986816,292.035282,190.053989,242.753136,-157.903274,6.89335373,-38.9983544,23.842135,38.4887453,,,,,
18.5062914,cycle1_reload_to_default,Default,188,0,26.125488,62.226562,-115.092773,22.851562,-4.87793,9.008789,292.076905,190.429806,242.450351,-157.811334,7.03711569,-39.2037002,15.2312724,19.2904605,,,,,
18.5313768,cycle1_reload_to_default,Default,189,0,26.279297,62.072754,-115.202637,23.027344,-4.372559,9.008789,292.021065,191.087984,241.848036,-157.706608,7.15179555,-39.4994535,23.4378278,35.6351294,,,,,
18.5564663,cycle1_reload_to_default,Default,190,0,26.367188,61.984863,-115.290527,23.181152,-4.020996,9.030762,292.050025,191.429803,241.511593,-157.61562,7.3297987,-39.7044892,16.4775412,19.1511554,,,,,
18.5815492,cycle1_reload_to_default,Default,191,0,26.520996,61.831055,-115.422363,23.334961,-3.515625,9.074707,291.90068,192.049423,240.825121,-157.52536,7.47661115,-39.9720858,23.4402575,37.3457518,,,,,
18.606643,cycle1_reload_to_default,Default,192,0,26.608887,61.743164,-115.488281,23.444824,-3.186035,9.09668,291.907939,192.414329,240.502313,-157.442208,7.59135349,-40.1854204,14.9626307,19.4172241,,,,,
18.6317351,cycle1_reload_to_default,Default,193,0,26.71875,61.633301,-115.576172,23.57666,-2.834473,9.09668,291.833858,192.861121,240.043793,-157.379511,7.6809343,-40.3739154,16.5686125,25.6844645,,,,,
18.6568446,cycle1_reload_to_default,Default,194,0,26.850586,61.479492,-115.686035,23.774414,-2.329102,9.118652,291.867544,193.388549,239.458545,-157.2696,7.88580658,-40.6673263,23.4969566,31.4048879,,,,,
18.6865153,cycle1_reload_to_default,Default,195,0,27.04834,61.281738,-115.839844,23.994141,-1.647949,9.140625,291.76218,194.185286,238.657668,-157.133324,8.0606284,-41.0782944,26.422214,38.2393906,,,,,
18.7148681,cycle1_reload_to_default,Default,196,0,27.202148,61.149902,-115.97168,24.169922,-1.142578,9.140625,291.622599,194.781292,238.092005,-157.035251,8.17561353,-41.3801503,20.7079192,29.396655,,,,,
18.7399647,cycle1_reload_to_default,Default,197,0,27.290039,61.040039,-116.05957,24.301758,-0.812988,9.18457,291.592541,195.102573,237.619619,-156.977289,8.35193719,-41.5363832,15.7106676,22.7949907,,,,,
18.7662001,cycle1_reload_to_default,Default,198,0,27.443848,60.908203,-116.169434,24.455566,-0.285645,9.18457,291.50007,195.721516,237.112813,-156.859157,8.43934811,-41.8992793,22.7059192,30.6949075,,,,,
18.7913425,cycle1_reload_to_default,Default,199,0,27.531738,60.79834,-116.235352,24.56543,0.043945,9.206543,291.497394,196.069225,236.686313,-156.796663,8.55482134,-42.0923755,15.1620771,21.8865804,,,,,
18.8172109,cycle1_reload_to_default,Default,200,0,27.685547,60.666504,-116.367188,24.763184,0.527344,9.206543,291.355367,196.648893,236.125122,-156.706425,8.69599739,-42.3622843,22.2471954,31.6687703,,,,,
18.84231,cycle1_reload_to_default,Default,201,0,27.79541,60.556641,-116.433105,24.873047,0.878906,9.250488,291.294924,197.102614,235.711223,-156.625801,8.8140918,-42.5741098,16.2369249,24.5871406,,,,,
